textbox22
generated on 06/05/2021 00:37:45 UTC

HEMISPHERELONG,CONTINENT,WHOREGION,FLULONG,Country,Year,Week,SDATE,EDATE,AGEGROUP_CODE,ILI_CASES,ILI_OUTPATIENTS,ILI_POP_COV,ILI_OUT_RATE,ILI_POP_RATE,ILI_SAMPLED,ILI_INF_POS,ILI_INF_NEG,ILI_COVID19_TESTED,ILI_COVID19_POS,ILI_COVID19_NEG,ILI_COVID19_RATIO,SARI_CASES,SARI_INPATIENTS,SARI_POP_COV,SARI_IN_RATE,SARI_POP_RATE,SARI_SAMPLED,SARI_INF_POS,SARI_INF_NEG,SARI_COVID19_TESTED,SARI_COVID19_POS,SARI_COVID19_NEG,SARI_COVID19_RATIO,ARI_CASES,ARI_OUTPATIENTS,ARI_POP_COV,ARI_OUT_RATE,ARI_POP_RATE,PNEU_CASES,PNEU_INPATIENTS,PNEU_POP_COV,PNEU_IN_RATE,PNEU_POP_RATE,GEOSPREAD,INTENSITY,TREND,IMPACT
Northern hemishere,Europe,EUR,South West Europe,Germany,2020,16,2020-04-13,2020-04-19,All,,,,,,,,,,,,,,,,,,,,,0,0,,,2751,,779320,,353.00,,,,,,1,,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Czechia,2020,16,2020-04-13,2020-04-19,All,268,,4746558,,5.65,,,,,,,,,,,,,,,,0,0,,,15082,,4746558,,317.75,,,,,,2,,2,
Northern hemishere,Europe,EUR,Northern Europe,Lithuania,2020,16,2020-04-13,2020-04-19,All,28,,2794329,,1.00,,,,,,,,,,,,,,,,0,0,,,4245,,2794329,,151.91,,,,,,1,,1,
Northern hemishere,Europe,EUR,South West Europe,North Macedonia,2020,16,2020-04-13,2020-04-19,All,16,,2075301,,0.77,,,,,,,,,,,,,,,,223,35,,,,,,,,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,Northern Europe,Latvia,2020,16,2020-04-13,2020-04-19,All,1,,105813,,0.95,,,,,,,,,,,,,,,,0,0,,,388,,105813,,366.68,,,,,,1,,2,
Northern hemishere,Europe,EUR,South West Europe,Malta,2020,16,2020-04-13,2020-04-19,All,2,289,,6.92,,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,2,1,2,1
Northern hemishere,Europe,EUR,South West Europe,Luxembourg,2020,16,2020-04-13,2020-04-19,All,0,63,,0.00,,,,,,,,,,,,,,,,,0,0,,,8,63,,126.98,,,,,,,1,,1,0
Northern hemishere,Europe,EUR,Eastern Europe,Republic of Moldova,2020,16,2020-04-13,2020-04-19,All,0,,390900,,0.00,,,,,,,,36,1359,980875,2.65,3.67,3,,,0,0,,,139,,390900,,35.56,,,,,,1,,1,
Northern hemishere,Europe,EUR,South West Europe,Serbia,2020,16,2020-04-13,2020-04-19,All,1058,,7258753,,14.58,,,,,,,,23,306,,7.52,,0,,,,,,,,,,,,,,,,,,,1,
Northern hemishere,Europe,EUR,Eastern Europe,Slovakia,2020,16,2020-04-13,2020-04-19,All,331,,2190118,,15.11,,,,,,,,,,,,,,,,0,0,,,7734,,2190118,,353.13,,,,,,2,1,2,1
Northern hemishere,Europe,EUR,South West Europe,Slovenia,2020,16,2020-04-13,2020-04-19,All,0,,47109,,0.00,,,,,,,,,,,,,,,,162,36,,,58,,47109,,123.12,,,,,,1,1,1,0
Northern hemishere,Europe,EUR,Northern Europe,Estonia,2020,16,2020-04-13,2020-04-19,All,110,,167152,,65.81,,,,,,,,,,,,,,,,0,55,,,3430,,1321977,,259.46,,,,,,1,,1,0
Northern hemishere,Europe,EUR,Northern Europe,Finland,2020,16,2020-04-13,2020-04-19,All,8,,959958,,0.83,,,,,,,,,,,,,,,,,,,,9921,,959958,,1033.48,,,,,,2,,1,0
Northern hemishere,Europe,EUR,Western Asia,Georgia,2020,16,2020-04-13,2020-04-19,All,2,,62020,,3.22,,,,,,,,17,137,,12.41,,6,,,,,,,,,,,,,,,,,1,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Spain,2020,16,2020-04-13,2020-04-19,All,3,,297406,,1.01,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,2,0
Northern hemishere,Europe,EUR,South West Europe,Netherlands,2020,16,2020-04-13,2020-04-19,All,36,,139009,,25.90,,,,,,,,,,,,,,,,0,0,,,3624,,1487918,,243.56,,,,,,1,,2,
Northern hemishere,Europe,EUR,Eastern Europe,Ukraine,2020,16,2020-04-13,2020-04-19,All,3,,37733,,7.95,,,,,,,,92,364,0,25.27,,8,,,1787,615,,,57168,,38238676,,149.50,,,,,,1,,1,
Northern hemishere,Europe,EUR,Western Asia,Azerbaijan,2020,16,2020-04-13,2020-04-19,All,71,,620500,,11.44,,,,,,,,26,244,0,10.66,,,,,0,0,,,0,,0,,,,,,,,1,1,3,1
Northern hemishere,Europe,EUR,South West Europe,Belgium,2020,16,2020-04-13,2020-04-19,All,99,,71646,,138.18,,,,,,,,,,,,,,,,0,0,,,257,,71646,,358.71,,,,,,1,,2,1
Northern hemishere,Europe,EUR,Western Asia,Armenia,2020,16,2020-04-13,2020-04-19,All,0,,175109,,0.00,,,,,,,,35,242,0,14.46,,2,,,,,,,1088,,2972732,,36.60,,,,,,1,,1,
Northern hemishere,Europe,EUR,Eastern Europe,Hungary,2020,16,2020-04-13,2020-04-19,All,305,,2094035,,14.57,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,2,0
Northern hemishere,Europe,EUR,Northern Europe,Ireland,2020,16,2020-04-13,2020-04-19,All,65,,285991,,22.73,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,,
Northern hemishere,Europe,EUR,South West Europe,Greece,2020,16,2020-04-13,2020-04-19,All,51,,156515,,32.58,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,2,0
Northern hemishere,Europe,EUR,South West Europe,Croatia,2020,16,2020-04-13,2020-04-19,All,27,,4124531,,0.65,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,1,
Northern hemishere,Europe,EUR,Northern Europe,Norway,2020,16,2020-04-13,2020-04-19,All,1060,,5148165,,20.59,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,,2,
Northern hemishere,Europe,EUR,South West Europe,Portugal,2020,16,2020-04-13,2020-04-19,All,0,,10399,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Poland,2020,16,2020-04-13,2020-04-19,All,580,,1217554,,47.64,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,1,
Northern hemishere,Europe,EUR,South West Europe,Bosnia and Herzegovina,2020,15,2020-04-06,2020-04-12,All,,,,,,,,,,,,,11,255,,4.31,,0,,,0,0,,,,,,,,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Italy,2020,15,2020-04-06,2020-04-12,All,665,,906719,,73.34,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Romania,2020,15,2020-04-06,2020-04-12,All,2,,409164,,0.49,,,,,,,,,,,,,,,,1,1,,,1485,,409164,,362.94,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,Eastern Europe,Russian Federation,2020,15,2020-04-06,2020-04-12,All,220,,54086635,,0.41,,,,,,,,100,1246,,8.03,,27,,,0,0,,,219506,,54086635,,405.84,,,,,,2,,1,
Northern hemishere,Europe,EUR,South West Europe,Serbia,2020,15,2020-04-06,2020-04-12,All,1485,,7258753,,20.46,,,,,,,,25,423,,5.91,,13,,,,,,,,,,,,,,,,,,,2,
Northern hemishere,Europe,EUR,Eastern Europe,Czechia,2020,15,2020-04-06,2020-04-12,All,252,,4505674,,5.59,,,,,,,,,,,,,,,,0,0,,,16153,,4505674,,358.50,,,,,,2,,2,
Northern hemishere,Europe,EUR,South West Europe,Germany,2020,15,2020-04-06,2020-04-12,All,,,,,,,,,,,,,,,,,,,,,0,0,,,3632,,747530,,485.87,,,,,,1,,2,0
Northern hemishere,Europe,EUR,Northern Europe,Denmark,2020,15,2020-04-06,2020-04-12,All,677,,235802,,287.11,,,,,,,,,,,,,,,,0,0,,,0,,0,,,,,,,,2,1,2,0
Northern hemishere,Europe,EUR,South West Europe,Luxembourg,2020,15,2020-04-06,2020-04-12,All,3,71,,42.25,,,,,,,,,,,,,,,,,0,0,,,7,71,,98.59,,,,,,,,2,1,0
Northern hemishere,Europe,EUR,Northern Europe,Latvia,2020,15,2020-04-06,2020-04-12,All,0,,89282,,0.00,,,,,,,,,,,,,,,,0,0,,,357,,89282,,399.86,,,,,,1,,1,0
Northern hemishere,Europe,EUR,Eastern Europe,Republic of Moldova,2020,15,2020-04-06,2020-04-12,All,1,,392833,,0.25,,,,,,,,30,1421,980875,2.11,3.06,3,,,0,0,,,207,,392833,,52.69,,,,,,2,,,
Northern hemishere,Europe,EUR,Northern Europe,Lithuania,2020,15,2020-04-06,2020-04-12,All,67,,2794329,,2.40,,,,,,,,,,,,,,,,0,0,,,5910,,2794329,,211.50,,,,,,1,,1,
Northern hemishere,Europe,EUR,South West Europe,North Macedonia,2020,15,2020-04-06,2020-04-12,All,70,,2075301,,3.37,,,,,,,,,,,,,,,,179,33,,,,,,,,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Malta,2020,15,2020-04-06,2020-04-12,All,13,402,,32.34,,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,2,1,2,1
Northern hemishere,Europe,EUR,South West Europe,Slovenia,2020,15,2020-04-06,2020-04-12,All,0,,40619,,0.00,,,,,,,,,,,,,,,,176,43,,,63,,40619,,155.10,,,,,,1,1,1,0
Northern hemishere,Europe,EUR,Eastern Europe,Slovakia,2020,15,2020-04-06,2020-04-12,All,348,,1975987,,17.61,,,,,,,,,,,,,,,,0,0,,,7939,,1975987,,401.77,,,,,,2,1,2,1
Northern hemishere,Europe,EUR,South West Europe,Spain,2020,15,2020-04-06,2020-04-12,All,2,,294300,,0.68,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,2,0
Northern hemishere,Europe,EUR,Western Asia,Georgia,2020,15,2020-04-06,2020-04-12,All,5,,,,,,,,,,,,48,166,,28.92,,24,,,,,,,62020,,,,,,,,,,1,1,1,2
Northern hemishere,Europe,EUR,Northern Europe,Estonia,2020,15,2020-04-06,2020-04-12,All,156,,167152,,93.33,,,,,,,,,,,,,,,,,,,,3358,,1321977,,254.01,,,,,,1,1,1,0
Northern hemishere,Europe,EUR,Northern Europe,Finland,2020,15,2020-04-06,2020-04-12,All,19,,976955,,1.94,,,,,,,,,,,,,,,,,,,,10011,,976955,,1024.71,,,,,,2,,1,0
Northern hemishere,Europe,EUR,South West Europe,Montenegro,2020,15,2020-04-06,2020-04-12,All,3,,620029,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,
Northern hemishere,Europe,EUR,South West Europe,Netherlands,2020,15,2020-04-06,2020-04-12,All,65,,136768,,47.53,,,,,,,,,,,,,,,,0,0,,,4852,,1477755,,328.34,,,,,,1,,1,
Northern hemishere,Europe,EUR,Northern Europe,Norway,2020,15,2020-04-06,2020-04-12,All,689,,5018229,,13.73,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,3,,1,
Northern hemishere,Europe,EUR,Eastern Europe,Ukraine,2020,15,2020-04-06,2020-04-12,All,25,,37733,,66.26,,,,,,,,38,321,0,11.84,,5,,,1478,464,,,75403,,38238676,,197.19,,,,,,1,,1,
Northern hemishere,Europe,EUR,Western Asia,Armenia,2020,15,2020-04-06,2020-04-12,All,0,,175109,,0.00,,,,,,,,53,282,0,18.79,,4,,,,,,,1925,,2972732,,64.76,,,,,,1,,1,
Northern hemishere,Europe,EUR,Eastern Europe,Bulgaria,2020,15,2020-04-06,2020-04-12,All,,,,,,,,,,,,,,,,,,,,,0,0,,,538,,380356,,141.45,,,,,,1,,1,
Northern hemishere,Europe,EUR,Western Asia,Azerbaijan,2020,15,2020-04-06,2020-04-12,All,64,,620500,,10.31,,,,,,,,13,237,0,5.49,,,,,0,0,,,0,,0,,,,,,,,1,1,3,1
Northern hemishere,Europe,EUR,South West Europe,Belgium,2020,15,2020-04-06,2020-04-12,All,112,,54781,,204.45,,,,,,,,,,,,,,,,0,0,,,265,,54781,,483.74,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Croatia,2020,15,2020-04-06,2020-04-12,All,95,,4124531,,2.30,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,1,
Northern hemishere,Europe,EUR,Eastern Europe,Hungary,2020,15,2020-04-06,2020-04-12,All,465,,2094035,,22.21,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,2,0
Northern hemishere,Europe,EUR,South West Europe,Greece,2020,15,2020-04-06,2020-04-12,All,106,,149419,,70.94,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,1,1,0
Northern hemishere,Europe,EUR,Northern Europe,Ireland,2020,15,2020-04-06,2020-04-12,All,91,,284141,,32.03,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,,
Northern hemishere,Europe,EUR,Eastern Europe,Poland,2020,15,2020-04-06,2020-04-12,All,813,,1220153,,66.63,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,,1,
Northern hemishere,Europe,EUR,South West Europe,Portugal,2020,15,2020-04-06,2020-04-12,All,0,,10122,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Belarus,2020,14,2020-03-30,2020-04-05,All,31,,714653,,4.34,,,,,,,,,,,,,,,,,,,,70393,,5489933,,1282.22,,,,,,3,1,2,1
Northern hemishere,Europe,EUR,Eastern Europe,Bulgaria,2020,14,2020-03-30,2020-04-05,All,,,,,,,,,,,,,,,,,,,,,0,0,,,983,,380356,,258.44,,,,,,1,,1,
Northern hemishere,Europe,EUR,South West Europe,Bosnia and Herzegovina,2020,14,2020-03-30,2020-04-05,All,,,,,,,,,,,,,15,264,,5.68,,12,,,,,,,,,,,,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Italy,2020,14,2020-03-30,2020-04-05,All,1079,,967360,,111.54,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Russian Federation,2020,14,2020-03-30,2020-04-05,All,613,,54086635,,1.13,,,,,,,,118,1980,,5.96,,34,,,0,0,,,320719,,54086635,,592.97,,,,,,3,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Serbia,2020,14,2020-03-30,2020-04-05,All,1482,,7258753,,20.42,,,,,,,,23,132,,17.42,,2,,,,,,,,,,,,,,,,,,,1,
Northern hemishere,Europe,EUR,Eastern Europe,Romania,2020,14,2020-03-30,2020-04-05,All,3,,410792,,0.73,,,,,,,,,,,,,,,,5,2,,,1714,,410792,,417.24,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,Eastern Europe,Czechia,2020,14,2020-03-30,2020-04-05,All,452,,4607636,,9.81,,,,,,,,,,,,,,,,0,0,,,19902,,4607636,,431.94,,,,,,2,1,2,
Northern hemishere,Europe,EUR,Northern Europe,Denmark,2020,14,2020-03-30,2020-04-05,All,1231,,308091,,399.56,,,,,,,,,,,,,,,,0,0,,,0,,0,,,,,,,,4,2,2,0
Northern hemishere,Europe,EUR,South West Europe,Germany,2020,14,2020-03-30,2020-04-05,All,,,,,,,,,,,,,,,,,,,,,0,0,,,7176,,772443,,929.00,,,,,,2,,1,0
Northern hemishere,Europe,EUR,South West Europe,North Macedonia,2020,14,2020-03-30,2020-04-05,All,90,,2075301,,4.34,,,,,,,,,,,,,,,,115,27,,,,,,,,,,,,,2,1,2,1
Northern hemishere,Europe,EUR,South West Europe,Malta,2020,14,2020-03-30,2020-04-05,All,10,394,,25.38,,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Montenegro,2020,14,2020-03-30,2020-04-05,All,12,,620029,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,
Northern hemishere,Europe,EUR,Northern Europe,Lithuania,2020,14,2020-03-30,2020-04-05,All,248,,2794329,,8.88,,,,,,,,,,,,,,,,0,0,,,10790,,2794329,,386.14,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Luxembourg,2020,14,2020-03-30,2020-04-05,All,5,93,,53.76,,,,,,,,,,,,,,,,,0,0,,,18,93,,193.55,,,,,,,,2,,0
Northern hemishere,Europe,EUR,Northern Europe,Latvia,2020,14,2020-03-30,2020-04-05,All,0,,104902,,0.00,,,,,,,,,,,,,,,,0,0,,,603,,104902,,574.82,,,,,,2,,1,0
Northern hemishere,Europe,EUR,Eastern Europe,Republic of Moldova,2020,14,2020-03-30,2020-04-05,All,3,,392835,,0.76,,,,,,,,34,1658,980875,2.05,3.47,6,,,0,0,,,290,,392835,,73.82,,,,,,2,,1,
Northern hemishere,Europe,EUR,Eastern Europe,Slovakia,2020,14,2020-03-30,2020-04-05,All,627,,2351029,,26.67,,,,,,,,,,,,,,,,0,0,,,13926,,2351029,,592.34,,,,,,2,1,2,1
Northern hemishere,Europe,EUR,South West Europe,Slovenia,2020,14,2020-03-30,2020-04-05,All,0,,48453,,0.00,,,,,,,,,,,,,,,,212,44,,,174,,48453,,359.11,,,,,,1,1,1,0
Northern hemishere,Europe,EUR,Northern Europe,Finland,2020,14,2020-03-30,2020-04-05,All,44,,1116706,,3.94,,,,,,,,,,,,,,,,,,,,13851,,1116706,,1240.34,,,,,,3,,1,0
Northern hemishere,Europe,EUR,South West Europe,Spain,2020,14,2020-03-30,2020-04-05,All,2,,302013,,0.66,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,2,0
Northern hemishere,Europe,EUR,Northern Europe,Estonia,2020,14,2020-03-30,2020-04-05,All,200,,167152,,119.65,,,,,,,,,,,,,,,,,,,,6215,,1321977,,470.13,,,,,,2,1,2,0
Northern hemishere,Europe,EUR,Western Asia,Georgia,2020,14,2020-03-30,2020-04-05,All,7,,,,,,,,,,,,41,184,,22.28,,17,,,,,,,62020,,,,,,,,,,2,1,1,2
Northern hemishere,Europe,EUR,South West Europe,Netherlands,2020,14,2020-03-30,2020-04-05,All,102,,139009,,73.38,,,,,,,,,,,,,,,,0,0,,,5903,,1473580,,400.59,,,,,,2,1,1,
Northern hemishere,Europe,EUR,Northern Europe,Norway,2020,14,2020-03-30,2020-04-05,All,2550,,5230099,,48.76,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,3,,1,
Northern hemishere,Europe,EUR,Eastern Europe,Ukraine,2020,14,2020-03-30,2020-04-05,All,40,,37733,,106.01,,,,,,,,100,450,0,22.22,,15,,,1352,323,,,105769,,38238676,,276.60,,,,,,3,,1,
Northern hemishere,Europe,EUR,Western Asia,Azerbaijan,2020,14,2020-03-30,2020-04-05,All,55,,620500,,8.86,,,,,,,,20,323,323,6.19,6191.95,,,,0,0,,,0,,0,,,,,,,,1,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Belgium,2020,14,2020-03-30,2020-04-05,All,287,,59425,,482.96,,,,,,,,,,,,,,,,2,1,,,555,,59425,,933.95,,,,,,2,1,2,1
Northern hemishere,Europe,EUR,Western Asia,Armenia,2020,14,2020-03-30,2020-04-05,All,0,,175109,,0.00,,,,,,,,47,260,0,18.08,,0,,,,,,,2509,,2972732,,84.40,,,,,,1,,1,
Northern hemishere,Europe,EUR,South West Europe,Greece,2020,14,2020-03-30,2020-04-05,All,114,,150227,,75.89,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,1,1,0
Northern hemishere,Europe,EUR,South West Europe,Croatia,2020,14,2020-03-30,2020-04-05,All,113,,4124531,,2.74,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,1,
Northern hemishere,Europe,EUR,Northern Europe,Ireland,2020,14,2020-03-30,2020-04-05,All,119,,286467,,41.54,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,,
Northern hemishere,Europe,EUR,South West Europe,Portugal,2020,14,2020-03-30,2020-04-05,All,0,,9282,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,0
Northern hemishere,Europe,EUR,Eastern Europe,Poland,2020,14,2020-03-30,2020-04-05,All,1087,,1186265,,91.63,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,,1,
Northern hemishere,Europe,EUR,South West Europe,Bosnia and Herzegovina,2020,13,2020-03-23,2020-03-29,All,,,,,,,,,,,,,7,222,,3.15,,4,,,,,,,,,,,,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Italy,2020,13,2020-03-23,2020-03-29,All,1715,,1003446,,170.91,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,,1,0
Northern hemishere,Europe,EUR,Eastern Europe,Romania,2020,13,2020-03-23,2020-03-29,All,4,,330398,,1.21,,,,,,,,,,,,,,,,3,3,,,1767,,330398,,534.81,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,Eastern Europe,Russian Federation,2020,13,2020-03-23,2020-03-29,All,977,,54086635,,1.81,,,,,,,,173,2311,,7.49,,44,,,0,0,,,398223,,54086635,,736.27,,,,,,3,1,1,2
Northern hemishere,Europe,EUR,South West Europe,Germany,2020,13,2020-03-23,2020-03-29,All,,,,,,,,,,,,,,,,,,,,,0,0,,,11362,,800211,,1419.88,,,,,,4,,1,0
Northern hemishere,Europe,EUR,Eastern Europe,Czechia,2020,13,2020-03-23,2020-03-29,All,672,,4663611,,14.41,,,,,,,,,,,,,,,,0,0,,,24490,,4663611,,525.13,,,,,,2,1,2,
Northern hemishere,Europe,EUR,Northern Europe,Denmark,2020,13,2020-03-23,2020-03-29,All,623,,177282,,351.42,,,,,,,,,,,,,,,,0,0,,,0,,0,,,,,,,,4,2,3,0
Northern hemishere,Europe,EUR,Northern Europe,Lithuania,2020,13,2020-03-23,2020-03-29,All,439,,2794329,,15.71,,,,,,,,,,,,,,,,0,0,,,14356,,2794329,,513.75,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,South West Europe,North Macedonia,2020,13,2020-03-23,2020-03-29,All,216,,2075301,,10.41,,,,,,,,,,,,,,,,79,19,,,,,,,,,,,,,4,1,2,1
Northern hemishere,Europe,EUR,South West Europe,Luxembourg,2020,13,2020-03-23,2020-03-29,All,13,129,,100.78,,,,,,,,,,,,,,,,,0,0,,,29,129,,224.81,,,,,,,4,2,3,0
Northern hemishere,Europe,EUR,Northern Europe,Latvia,2020,13,2020-03-23,2020-03-29,All,1,,104902,,0.95,,,,,,,,,,,,,,,,0,0,,,793,,102902,,770.64,,,,,,2,,1,0
Northern hemishere,Europe,EUR,South West Europe,Malta,2020,13,2020-03-23,2020-03-29,All,18,278,,64.75,,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Montenegro,2020,13,2020-03-23,2020-03-29,All,46,,620029,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,
Northern hemishere,Europe,EUR,Eastern Europe,Republic of Moldova,2020,13,2020-03-23,2020-03-29,All,80,,392805,,20.37,,,,,,,,45,1592,980875,2.83,4.59,5,,,0,0,,,525,,392805,,133.65,,,,,,3,,1,
Northern hemishere,Europe,EUR,South West Europe,Serbia,2020,13,2020-03-23,2020-03-29,All,1774,,7258753,,24.44,,,,,,,,17,135,,12.59,,5,,,,,,,,,,,,,,,,,,,1,
Northern hemishere,Europe,EUR,Eastern Europe,Slovakia,2020,13,2020-03-23,2020-03-29,All,853,,2373521,,35.94,,,,,,,,,,,,,,,,0,0,,,18209,,2373521,,767.17,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,South West Europe,Slovenia,2020,13,2020-03-23,2020-03-29,All,1,,44783,,2.23,,,,,,,,,,,,,,,,0,0,,,233,,44783,,520.29,,,,,,2,1,1,0
Northern hemishere,Europe,EUR,Western Asia,Georgia,2020,13,2020-03-23,2020-03-29,All,12,,62020,,19.35,,,,,,,,82,234,,35.04,,25,,,,,,,,,,,,,,,,,2,1,1,3
Northern hemishere,Europe,EUR,South West Europe,Spain,2020,13,2020-03-23,2020-03-29,All,4,,292983,,1.37,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,,2,0
Northern hemishere,Europe,EUR,Northern Europe,Estonia,2020,13,2020-03-23,2020-03-29,All,230,,167152,,137.60,,,,,,,,,,,,,,,,,,,,5637,,1321977,,426.41,,,,,,4,1,3,0
Northern hemishere,Europe,EUR,Northern Europe,Finland,2020,13,2020-03-23,2020-03-29,All,66,,848890,,7.77,,,,,,,,,,,,,,,,,,,,9320,,848890,,1097.90,,,,,,3,,1,0
Northern hemishere,Europe,EUR,South West Europe,Netherlands,2020,13,2020-03-23,2020-03-29,All,149,,139009,,107.19,,,,,,,,,,,,,,,,0,0,,,6680,,1487788,,448.99,,,,,,2,1,2,
Northern hemishere,Europe,EUR,Eastern Europe,Ukraine,2020,13,2020-03-23,2020-03-29,All,47,,37733,,124.56,,,,,,,,120,593,0,20.24,,43,,,851,233,,,151369,,38238676,,395.85,,,,,,3,,1,1
Northern hemishere,Europe,EUR,South West Europe,Albania,2020,13,2020-03-23,2020-03-29,All,,,,,,,,,,,,,,,,,,,,,,,,,6717,,2800138,,239.88,,,,,,1,,1,1
Northern hemishere,Europe,EUR,Western Asia,Azerbaijan,2020,13,2020-03-23,2020-03-29,All,169,,620500,,27.24,,,,,,,,11,167,0,6.59,,31,,,0,0,,,0,,0,,,,,,,,1,1,3,1
Northern hemishere,Europe,EUR,South West Europe,Belgium,2020,13,2020-03-23,2020-03-29,All,417,,79281,,525.98,,,,,,,,,,,,,,,,61,24,,,1042,,79281,,1314.31,,,,,,2,1,1,1
Northern hemishere,Europe,EUR,Eastern Europe,Bulgaria,2020,13,2020-03-23,2020-03-29,All,,,,,,,,,,,,,,,,,,,,,0,0,,,1548,,380356,,406.99,,,,,,1,,1,
Northern hemishere,Europe,EUR,Western Asia,Armenia,2020,13,2020-03-23,2020-03-29,All,0,,175109,,0.00,,,,,,,,70,312,0,22.44,,0,,,,,,,5157,,2972732,,173.48,,,,,,1,,1,
Northern hemishere,Europe,EUR,South West Europe,Austria,2020,13,2020-03-23,2020-03-29,All,110,,16575,,663.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,0
Northern hemishere,Europe,EUR,Eastern Europe,Hungary,2020,13,2020-03-23,2020-03-29,All,1658,,2094035,,79.18,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,,1,0
Northern hemishere,Europe,EUR,South West Europe,Croatia,2020,13,2020-03-23,2020-03-29,All,236,,4124531,,5.72,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,1,1,
Northern hemishere,Europe,EUR,Northern Europe,Ireland,2020,13,2020-03-23,2020-03-29,All,374,,227616,,164.31,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,,2,
Northern hemishere,Europe,EUR,South West Europe,Greece,2020,13,2020-03-23,2020-03-29,All,163,,157342,,103.60,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2,1,1,0
Northern hemishere,Europe,EUR,Northern Europe,Norway,2020,13,2020-03-23,2020-03-29,All,4302,,5232260,,82.22,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,,1,
Northern hemishere,Europe,EUR,South West Europe,Portugal,2020,13,2020-03-23,2020-03-29,All,0,,13483,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,0
